"zip_code","NEG","POS","deaths","hospitalized","partially_vaccinated","fully_vaccinated","boosted","etl_timestamp"
19132,77592,6289,123,741,3468,18985,6918,"2022-05-02 15:00:01"
19133,49894,5386,77,585,3096,14458,4533,"2022-05-02 15:00:01"
19134,109446,11446,132,827,6463,32297,10498,"2022-05-02 15:00:01"
19135,58891,7168,70,403,3171,18936,6288,"2022-05-02 15:00:01"
19136,147452,10580,164,559,3625,21465,8312,"2022-05-02 15:00:01"
19137,15379,1611,26,92,826,4552,1736,"2022-05-02 15:00:01"
19138,69755,6147,109,544,2832,18645,7592,"2022-05-02 15:00:01"
19139,115827,9291,160,942,4104,24417,9555,"2022-05-02 15:00:01"
19140,104869,10400,181,1237,5672,30124,10104,"2022-05-02 15:00:01"
19141,65573,5807,108,670,2753,16784,6520,"2022-05-02 15:00:01"
19142,56945,5930,83,574,3081,16767,5562,"2022-05-02 15:00:01"
19143,178186,12730,165,1175,6154,38772,16453,"2022-05-02 15:00:01"
19144,105653,8033,210,808,4310,24844,10679,"2022-05-02 15:00:01"
19145,109958,10114,132,727,5527,31926,14302,"2022-05-02 15:00:01"
19146,138239,7572,66,380,6390,30607,15026,"2022-05-02 15:00:01"
19147,103994,6141,63,276,6486,30218,16277,"2022-05-02 15:00:01"
19148,115308,10373,194,845,7192,37974,16223,"2022-05-02 15:00:01"
19149,83511,10374,100,602,9672,37895,12318,"2022-05-02 15:00:01"
19150,54937,4453,82,356,1967,15080,7425,"2022-05-02 15:00:01"
19151,70692,6444,79,534,2620,18165,7718,"2022-05-02 15:00:01"
19152,72573,7885,271,861,4618,23362,9636,"2022-05-02 15:00:01"
19153,24887,2419,32,206,1062,7658,3302,"2022-05-02 15:00:01"
19154,82239,7716,98,328,2964,21016,9365,"2022-05-02 15:00:01"
19155,97,,,,,,,"2022-05-02 15:00:01"
19156,13,,,,,,,"2022-05-02 15:00:01"
19157,7,,,,,,,"2022-05-02 15:00:01"
19158,14,,,,,,,"2022-05-02 15:00:01"
19159,6,,,,,,,"2022-05-02 15:00:01"
19160,206,12,,,,,,"2022-05-02 15:00:01"
19161,50,,,,,,,"2022-05-02 15:00:01"
19162,20,,,,,,,"2022-05-02 15:00:01"
19163,6,,,,,,,"2022-05-02 15:00:01"
19164,9,,,,,,,"2022-05-02 15:00:01"
19170,26,6,,,,,,"2022-05-02 15:00:01"
19171,25,,,,,,,"2022-05-02 15:00:01"
19172,16,,,,,,,"2022-05-02 15:00:01"
19174,6,,,,,,,"2022-05-02 15:00:01"
19176,95,6,,,,,,"2022-05-02 15:00:01"
19177,6,,,,,,,"2022-05-02 15:00:01"
19178,13,,,,,,,"2022-05-02 15:00:01"
19179,11,,,,,,,"2022-05-02 15:00:01"
19181,20,,,,,,,"2022-05-02 15:00:01"
19182,29,,,,,,,"2022-05-02 15:00:01"
19183,23,,,,,,,"2022-05-02 15:00:01"
19184,35,,,,,,,"2022-05-02 15:00:01"
19188,13,,,,,,,"2022-05-02 15:00:01"
19190,32,,,,,,,"2022-05-02 15:00:01"
19191,36,,,,,,,"2022-05-02 15:00:01"
19192,23,,,,,,,"2022-05-02 15:00:01"
19193,29,,,,,,,"2022-05-02 15:00:01"
19194,51,,,,,,,"2022-05-02 15:00:01"
19195,15,,,,,,,"2022-05-02 15:00:01"
19196,16,,,,,,,"2022-05-02 15:00:01"
19197,18,,,,,,,"2022-05-02 15:00:01"
19100,103,7,,,,,,"2022-05-03 15:00:01"
19101,1115,142,,16,,,,"2022-05-03 15:00:01"
19102,24326,1114,,10,1497,4349,2321,"2022-05-03 15:00:01"
19103,115492,4151,51,185,5589,18820,10856,"2022-05-03 15:00:01"
19104,512732,12812,165,639,8490,31891,14142,"2022-05-03 15:00:01"
19105,494,41,,,,,,"2022-05-03 15:00:01"
19106,36614,2240,6,46,2372,8872,5211,"2022-05-03 15:00:01"
19107,39873,2991,23,211,3263,11728,5838,"2022-05-03 15:00:01"
19108,172,15,,,,,,"2022-05-03 15:00:01"
19109,83,6,,,10,21,8,"2022-05-03 15:00:01"
19110,133,8,,,,,,"2022-05-03 15:00:01"
19111,127501,13391,201,750,6920,41215,16813,"2022-05-03 15:00:01"
19112,,,,,25,337,10,"2022-05-03 15:00:01"
19113,149,,,,14,43,15,"2022-05-03 15:00:01"
19114,58794,6654,127,397,2897,19712,9173,"2022-05-03 15:00:01"
19115,75114,8020,266,492,3393,22741,10686,"2022-05-03 15:00:01"
19116,70594,8060,189,409,3092,19694,8956,"2022-05-03 15:00:01"
19117,9,,,,,,,"2022-05-03 15:00:01"
19118,22378,1318,39,111,1265,6999,4394,"2022-05-03 15:00:01"
19119,74802,4427,175,430,3076,19048,10968,"2022-05-03 15:00:01"
19120,123288,12924,173,1090,7567,40874,14442,"2022-05-03 15:00:01"
19121,86520,7182,84,598,4007,20724,6958,"2022-05-03 15:00:01"
19122,70179,5342,60,298,2947,13092,4898,"2022-05-03 15:00:01"
19123,49823,3522,74,283,3214,11974,5389,"2022-05-03 15:00:01"
19124,122432,14629,164,993,7048,38999,12855,"2022-05-03 15:00:01"
19125,67595,4633,45,198,3624,16736,8131,"2022-05-03 15:00:01"
19126,38673,3512,166,443,1506,9622,4233,"2022-05-03 15:00:01"
19127,15400,1132,7,20,878,3910,1953,"2022-05-03 15:00:01"
19128,86341,6213,63,208,4189,24800,13358,"2022-05-03 15:00:01"
19129,31576,1875,21,118,1429,7392,3937,"2022-05-03 15:00:01"
19130,96929,4659,43,234,5387,19936,10105,"2022-05-03 15:00:01"
19131,115874,8593,222,1001,3902,24131,10144,"2022-05-03 15:00:01"
19132,77663,6293,123,742,3468,18985,6918,"2022-05-03 15:00:01"
19133,49946,5394,77,585,3096,14458,4533,"2022-05-03 15:00:01"
19134,109528,11453,133,828,6463,32297,10498,"2022-05-03 15:00:01"
19135,58930,7174,70,403,3171,18936,6288,"2022-05-03 15:00:01"
19136,147525,10583,164,560,3625,21465,8312,"2022-05-03 15:00:01"
19137,15387,1613,26,93,826,4552,1736,"2022-05-03 15:00:01"
19138,69807,6149,109,544,2832,18645,7592,"2022-05-03 15:00:01"
19139,115902,9294,160,942,4104,24417,9555,"2022-05-03 15:00:01"
19140,104957,10407,181,1237,5672,30124,10104,"2022-05-03 15:00:01"
19141,65636,5811,108,670,2753,16784,6520,"2022-05-03 15:00:01"
19142,56989,5931,83,574,3081,16767,5562,"2022-05-03 15:00:01"
19143,178338,12736,167,1174,6154,38772,16453,"2022-05-03 15:00:01"
19144,105733,8040,210,807,4310,24844,10679,"2022-05-03 15:00:01"
19145,110056,10120,132,727,5527,31926,14302,"2022-05-03 15:00:01"
19146,138310,7578,66,380,6390,30607,15026,"2022-05-03 15:00:01"
19147,104067,6151,63,276,6486,30218,16277,"2022-05-03 15:00:01"
19148,115413,10387,194,845,7192,37974,16223,"2022-05-03 15:00:01"
19149,83572,10379,100,602,9672,37895,12318,"2022-05-03 15:00:01"
19150,54968,4462,85,357,1967,15080,7425,"2022-05-03 15:00:01"
19151,70741,6449,79,534,2620,18165,7718,"2022-05-03 15:00:01"
19152,72615,7891,272,864,4618,23362,9636,"2022-05-03 15:00:01"
19153,24901,2420,32,206,1062,7658,3302,"2022-05-03 15:00:01"
19154,82270,7721,98,329,2964,21016,9365,"2022-05-03 15:00:01"
19155,97,,,,,,,"2022-05-03 15:00:01"
19156,13,,,,,,,"2022-05-03 15:00:01"
19157,7,,,,,,,"2022-05-03 15:00:01"
19158,14,,,,,,,"2022-05-03 15:00:01"
19159,6,,,,,,,"2022-05-03 15:00:01"
19160,206,12,,,,,,"2022-05-03 15:00:01"
19161,50,,,,,,,"2022-05-03 15:00:01"
19162,20,,,,,,,"2022-05-03 15:00:01"
19163,6,,,,,,,"2022-05-03 15:00:01"
19164,9,,,,,,,"2022-05-03 15:00:01"
19170,26,6,,,,,,"2022-05-03 15:00:01"
19171,25,,,,,,,"2022-05-03 15:00:01"
19172,16,,,,,,,"2022-05-03 15:00:01"
19174,6,,,,,,,"2022-05-03 15:00:01"
19176,95,6,,,,,,"2022-05-03 15:00:01"
19177,6,,,,,,,"2022-05-03 15:00:01"
19178,13,,,,,,,"2022-05-03 15:00:01"
19179,11,,,,,,,"2022-05-03 15:00:01"
19181,20,,,,,,,"2022-05-03 15:00:01"
19182,29,,,,,,,"2022-05-03 15:00:01"
19183,23,,,,,,,"2022-05-03 15:00:01"
19184,35,,,,,,,"2022-05-03 15:00:01"
19188,13,,,,,,,"2022-05-03 15:00:01"
19190,32,,,,,,,"2022-05-03 15:00:01"
19191,36,,,,,,,"2022-05-03 15:00:01"
19192,23,,,,,,,"2022-05-03 15:00:01"
19193,29,,,,,,,"2022-05-03 15:00:01"
19194,51,,,,,,,"2022-05-03 15:00:01"
19195,15,,,,,,,"2022-05-03 15:00:01"
19196,16,,,,,,,"2022-05-03 15:00:01"
19197,18,,,,,,,"2022-05-03 15:00:01"
19100,103,7,,,,,,"2022-05-04 15:00:01"
19101,1115,142,,16,,,,"2022-05-04 15:00:01"
19102,24326,1114,,10,1497,4349,2321,"2022-05-04 15:00:01"
19103,115492,4151,51,185,5589,18820,10856,"2022-05-04 15:00:01"
19104,512732,12812,165,639,8490,31891,14142,"2022-05-04 15:00:01"
19105,494,41,,,,,,"2022-05-04 15:00:01"
19106,36614,2240,6,46,2372,8872,5211,"2022-05-04 15:00:01"
19107,39873,2991,23,211,3263,11728,5838,"2022-05-04 15:00:01"
19108,172,15,,,,,,"2022-05-04 15:00:01"
19109,83,6,,,10,21,8,"2022-05-04 15:00:01"
19110,133,8,,,,,,"2022-05-04 15:00:01"
19111,127501,13391,201,750,6920,41215,16813,"2022-05-04 15:00:01"
19112,,,,,25,337,10,"2022-05-04 15:00:01"
19113,149,,,,14,43,15,"2022-05-04 15:00:01"
19114,58794,6654,127,397,2897,19712,9173,"2022-05-04 15:00:01"
19115,75114,8020,266,492,3393,22741,10686,"2022-05-04 15:00:01"
19116,70594,8060,189,409,3092,19694,8956,"2022-05-04 15:00:01"
19117,9,,,,,,,"2022-05-04 15:00:01"
19118,22378,1318,39,111,1265,6999,4394,"2022-05-04 15:00:01"
19119,74802,4427,175,430,3076,19048,10968,"2022-05-04 15:00:01"
19120,123288,12924,173,1090,7567,40874,14442,"2022-05-04 15:00:01"
19121,86520,7182,84,598,4007,20724,6958,"2022-05-04 15:00:01"
19122,70179,5342,60,298,2947,13092,4898,"2022-05-04 15:00:01"
19123,49823,3522,74,283,3214,11974,5389,"2022-05-04 15:00:01"
19124,122432,14629,164,993,7048,38999,12855,"2022-05-04 15:00:01"
19125,67595,4633,45,198,3624,16736,8131,"2022-05-04 15:00:01"
19126,38673,3512,166,443,1506,9622,4233,"2022-05-04 15:00:01"
19127,15400,1132,7,20,878,3910,1953,"2022-05-04 15:00:01"
19128,86341,6213,63,208,4189,24800,13358,"2022-05-04 15:00:01"
19129,31576,1875,21,118,1429,7392,3937,"2022-05-04 15:00:01"
19130,96929,4659,43,234,5387,19936,10105,"2022-05-04 15:00:01"
19131,115874,8593,222,1001,3902,24131,10144,"2022-05-04 15:00:01"
19132,77663,6293,123,742,3468,18985,6918,"2022-05-04 15:00:01"
19133,49946,5394,77,585,3096,14458,4533,"2022-05-04 15:00:01"
19134,109528,11453,133,828,6463,32297,10498,"2022-05-04 15:00:01"
19135,58930,7174,70,403,3171,18936,6288,"2022-05-04 15:00:01"
19136,147525,10583,164,560,3625,21465,8312,"2022-05-04 15:00:01"
19137,15387,1613,26,93,826,4552,1736,"2022-05-04 15:00:01"
19138,69807,6149,109,544,2832,18645,7592,"2022-05-04 15:00:01"
19139,115902,9294,160,942,4104,24417,9555,"2022-05-04 15:00:01"
19140,104957,10407,181,1237,5672,30124,10104,"2022-05-04 15:00:01"
19141,65636,5811,108,670,2753,16784,6520,"2022-05-04 15:00:01"
19142,56989,5931,83,574,3081,16767,5562,"2022-05-04 15:00:01"
19143,178338,12736,167,1174,6154,38772,16453,"2022-05-04 15:00:01"
19144,105733,8040,210,807,4310,24844,10679,"2022-05-04 15:00:01"
19145,110056,10120,132,727,5527,31926,14302,"2022-05-04 15:00:01"
19146,138310,7578,66,380,6390,30607,15026,"2022-05-04 15:00:01"
19147,104067,6151,63,276,6486,30218,16277,"2022-05-04 15:00:01"
19148,115413,10387,194,845,7192,37974,16223,"2022-05-04 15:00:01"
19149,83572,10379,100,602,9672,37895,12318,"2022-05-04 15:00:01"
19150,54968,4462,85,357,1967,15080,7425,"2022-05-04 15:00:01"
19151,70741,6449,79,534,2620,18165,7718,"2022-05-04 15:00:01"
19152,72615,7891,272,864,4618,23362,9636,"2022-05-04 15:00:01"
19153,24901,2420,32,206,1062,7658,3302,"2022-05-04 15:00:01"
19154,82270,7721,98,329,2964,21016,9365,"2022-05-04 15:00:01"
19155,97,,,,,,,"2022-05-04 15:00:01"
19156,13,,,,,,,"2022-05-04 15:00:01"
19157,7,,,,,,,"2022-05-04 15:00:01"
19158,14,,,,,,,"2022-05-04 15:00:01"
19159,6,,,,,,,"2022-05-04 15:00:01"
19160,206,12,,,,,,"2022-05-04 15:00:01"
19161,50,,,,,,,"2022-05-04 15:00:01"
19162,20,,,,,,,"2022-05-04 15:00:01"
19163,6,,,,,,,"2022-05-04 15:00:01"
19164,9,,,,,,,"2022-05-04 15:00:01"
19170,26,6,,,,,,"2022-05-04 15:00:01"
19171,25,,,,,,,"2022-05-04 15:00:01"
19172,16,,,,,,,"2022-05-04 15:00:01"
19174,6,,,,,,,"2022-05-04 15:00:01"
19176,95,6,,,,,,"2022-05-04 15:00:01"
19177,6,,,,,,,"2022-05-04 15:00:01"
19178,13,,,,,,,"2022-05-04 15:00:01"
19179,11,,,,,,,"2022-05-04 15:00:01"
19181,20,,,,,,,"2022-05-04 15:00:01"
19182,29,,,,,,,"2022-05-04 15:00:01"
19183,23,,,,,,,"2022-05-04 15:00:01"
19184,35,,,,,,,"2022-05-04 15:00:01"
19188,13,,,,,,,"2022-05-04 15:00:01"
19190,32,,,,,,,"2022-05-04 15:00:01"
19191,36,,,,,,,"2022-05-04 15:00:01"
19192,23,,,,,,,"2022-05-04 15:00:01"
19193,29,,,,,,,"2022-05-04 15:00:01"
19194,51,,,,,,,"2022-05-04 15:00:01"
19195,15,,,,,,,"2022-05-04 15:00:01"
19196,16,,,,,,,"2022-05-04 15:00:01"
19197,18,,,,,,,"2022-05-04 15:00:01"
19100,103,7,,,,,,"2022-05-05 15:00:02"
19101,1116,143,,16,,,,"2022-05-05 15:00:02"
19102,24343,1127,,10,1496,4354,2328,"2022-05-05 15:00:02"
19103,115633,4191,51,186,5592,18850,10886,"2022-05-05 15:00:02"
19104,513292,13085,165,639,8506,31938,14202,"2022-05-05 15:00:02"
19105,494,41,,,,,,"2022-05-05 15:00:02"
19106,36681,2253,6,46,2369,8885,5216,"2022-05-05 15:00:02"
19107,39946,3003,23,211,3263,11750,5865,"2022-05-05 15:00:02"
19108,172,15,,,,,,"2022-05-05 15:00:02"
19109,83,6,,,10,21,8,"2022-05-05 15:00:02"
19110,133,8,,,,,,"2022-05-05 15:00:02"
19111,127692,13421,201,750,6906,41272,16897,"2022-05-05 15:00:02"
19112,,,,,34,338,11,"2022-05-05 15:00:02"
19113,149,,,,14,42,15,"2022-05-05 15:00:02"
19114,58871,6668,127,397,2881,19721,9212,"2022-05-05 15:00:02"
19115,75209,8043,266,492,3389,22759,10752,"2022-05-05 15:00:02"
19116,70659,8070,189,409,3084,19728,9025,"2022-05-05 15:00:02"
19117,9,,,,,,,"2022-05-05 15:00:02"
19118,22410,1325,39,111,1259,7031,4421,"2022-05-05 15:00:02"
19119,74940,4440,175,430,3081,19066,11004,"2022-05-05 15:00:02"
19120,123468,12946,173,1092,7573,40936,14515,"2022-05-05 15:00:02"
19121,86660,7238,84,598,4000,20743,6994,"2022-05-05 15:00:02"
19122,70256,5428,60,297,2947,13100,4913,"2022-05-05 15:00:02"
19123,49905,3534,74,283,3227,11994,5408,"2022-05-05 15:00:02"
19124,122637,14650,164,993,7052,39062,12911,"2022-05-05 15:00:02"
19125,67684,4645,45,198,3619,16755,8156,"2022-05-05 15:00:02"
19126,38736,3527,166,443,1509,9637,4254,"2022-05-05 15:00:02"
19127,15422,1138,7,20,874,3920,1969,"2022-05-05 15:00:02"
19128,86438,6243,63,208,4178,24847,13409,"2022-05-05 15:00:02"
19129,31614,1889,21,118,1425,7410,3955,"2022-05-05 15:00:02"
19130,97048,4688,43,234,5394,19945,10137,"2022-05-05 15:00:02"
19131,116040,8606,222,1002,3915,24172,10212,"2022-05-05 15:00:02"
19132,77787,6303,123,742,3467,19010,6972,"2022-05-05 15:00:02"
19133,50044,5410,77,585,3098,14467,4550,"2022-05-05 15:00:02"
19134,109704,11478,133,829,6471,32328,10547,"2022-05-05 15:00:02"
19135,59018,7186,70,403,3176,18950,6319,"2022-05-05 15:00:02"
19136,147696,10597,164,562,3602,21497,8352,"2022-05-05 15:00:02"
19137,15419,1615,26,93,831,4548,1743,"2022-05-05 15:00:02"
19138,69921,6160,109,544,2829,18674,7632,"2022-05-05 15:00:02"
19139,116115,9311,160,943,4091,24456,9595,"2022-05-05 15:00:02"
19140,105127,10420,181,1237,5659,30169,10159,"2022-05-05 15:00:02"
19141,65750,5817,108,670,2749,16802,6550,"2022-05-05 15:00:02"
19142,57101,5939,83,574,3072,16802,5579,"2022-05-05 15:00:02"
19143,178657,12767,167,1175,6160,38816,16513,"2022-05-05 15:00:02"
19144,105874,8065,211,809,4305,24864,10733,"2022-05-05 15:00:02"
19145,110235,10149,132,728,5525,31949,14340,"2022-05-05 15:00:02"
19146,138664,7632,66,380,6407,30636,15068,"2022-05-05 15:00:02"
19147,104258,6178,63,277,6484,30261,16321,"2022-05-05 15:00:02"
19148,115589,10417,194,847,7201,38005,16258,"2022-05-05 15:00:02"
19149,83708,10401,100,602,9664,37937,12376,"2022-05-05 15:00:02"
19150,55050,4469,85,357,1955,15110,7474,"2022-05-05 15:00:02"
19151,70838,6456,79,537,2615,18215,7764,"2022-05-05 15:00:02"
19152,72695,7902,273,864,4620,23376,9688,"2022-05-05 15:00:02"
19153,24944,2430,32,206,1055,7681,3323,"2022-05-05 15:00:02"
19154,82361,7724,98,328,2914,20997,9388,"2022-05-05 15:00:02"
19155,97,,,,,,,"2022-05-05 15:00:02"
19156,13,,,,,,,"2022-05-05 15:00:02"
19157,7,,,,,,,"2022-05-05 15:00:02"
19158,14,,,,,,,"2022-05-05 15:00:02"
19159,6,,,,,,,"2022-05-05 15:00:02"
19160,207,12,,,,,,"2022-05-05 15:00:02"
19161,50,,,,,,,"2022-05-05 15:00:02"
19162,20,,,,,,,"2022-05-05 15:00:02"
19163,6,,,,,,,"2022-05-05 15:00:02"
19164,9,,,,,,,"2022-05-05 15:00:02"
19170,26,6,,,,,,"2022-05-05 15:00:02"
19171,25,,,,,,,"2022-05-05 15:00:02"
19172,16,,,,,,,"2022-05-05 15:00:02"
19174,6,,,,,,,"2022-05-05 15:00:02"
19176,95,6,,,,,,"2022-05-05 15:00:02"
19177,6,,,,,,,"2022-05-05 15:00:02"
19178,13,,,,,,,"2022-05-05 15:00:02"
19179,11,,,,,,,"2022-05-05 15:00:02"
19181,20,,,,,,,"2022-05-05 15:00:02"
19182,29,,,,,,,"2022-05-05 15:00:02"
19183,23,,,,,,,"2022-05-05 15:00:02"
19184,36,,,,,,,"2022-05-05 15:00:02"
19188,13,,,,,,,"2022-05-05 15:00:02"
19190,32,,,,,,,"2022-05-05 15:00:02"
19191,36,,,,,,,"2022-05-05 15:00:02"
19192,23,,,,,,,"2022-05-05 15:00:02"
19193,29,,,,,,,"2022-05-05 15:00:02"
19194,51,,,,,,,"2022-05-05 15:00:02"
19195,15,,,,,,,"2022-05-05 15:00:02"
19196,16,,,,,,,"2022-05-05 15:00:02"
19197,18,,,,,,,"2022-05-05 15:00:02"
19100,104,7,,,,,,"2022-05-06 15:00:01"
19101,1117,143,,16,,,,"2022-05-06 15:00:01"
19102,24353,1129,,10,1496,4354,2328,"2022-05-06 15:00:01"
19103,115702,4205,51,186,5592,18850,10886,"2022-05-06 15:00:01"
19104,513557,13105,165,639,8506,31938,14202,"2022-05-06 15:00:01"
19105,494,41,,,,,,"2022-05-06 15:00:01"
19106,36702,2256,6,46,2369,8885,5216,"2022-05-06 15:00:01"
19107,39989,3011,23,211,3263,11750,5865,"2022-05-06 15:00:01"
19108,172,15,,,,,,"2022-05-06 15:00:01"
19109,83,6,,,10,21,8,"2022-05-06 15:00:01"
19110,133,8,,,,,,"2022-05-06 15:00:01"
19111,127772,13431,201,750,6906,41272,16897,"2022-05-06 15:00:01"
19112,,,,,34,338,11,"2022-05-06 15:00:01"
19113,149,,,,14,42,15,"2022-05-06 15:00:01"
19114,58914,6673,127,397,2881,19721,9212,"2022-05-06 15:00:01"
19115,75249,8058,266,492,3389,22759,10752,"2022-05-06 15:00:01"
19116,70695,8078,189,409,3084,19728,9025,"2022-05-06 15:00:01"
19117,9,,,,,,,"2022-05-06 15:00:01"
19118,22422,1328,39,111,1259,7031,4421,"2022-05-06 15:00:01"
19119,75001,4451,175,430,3081,19066,11004,"2022-05-06 15:00:01"
19120,123553,12954,173,1092,7573,40936,14515,"2022-05-06 15:00:01"
19121,86713,7243,84,598,4000,20743,6994,"2022-05-06 15:00:01"
19122,70296,5429,60,297,2947,13100,4913,"2022-05-06 15:00:01"
19123,49968,3539,74,283,3227,11994,5408,"2022-05-06 15:00:01"
19124,122744,14661,164,993,7052,39062,12911,"2022-05-06 15:00:01"
19125,67738,4654,45,198,3619,16755,8156,"2022-05-06 15:00:01"
19126,38757,3529,166,443,1509,9637,4254,"2022-05-06 15:00:01"
19127,15424,1143,7,20,874,3920,1969,"2022-05-06 15:00:01"
19128,86489,6257,63,208,4178,24847,13409,"2022-05-06 15:00:01"
19129,31638,1896,21,118,1425,7410,3955,"2022-05-06 15:00:01"
19130,97120,4704,43,234,5394,19945,10137,"2022-05-06 15:00:01"
19131,116110,8621,222,1004,3915,24172,10212,"2022-05-06 15:00:01"
19132,77841,6309,123,742,3467,19010,6972,"2022-05-06 15:00:01"
19133,50104,5423,77,585,3098,14467,4550,"2022-05-06 15:00:01"
19134,109801,11491,133,829,6471,32328,10547,"2022-05-06 15:00:01"
19135,59071,7194,70,403,3176,18950,6319,"2022-05-06 15:00:01"
19136,147787,10606,164,562,3602,21497,8352,"2022-05-06 15:00:01"
19137,15430,1616,26,93,831,4548,1743,"2022-05-06 15:00:01"
19138,69970,6162,109,544,2829,18674,7632,"2022-05-06 15:00:01"
19139,116201,9322,160,944,4091,24456,9595,"2022-05-06 15:00:01"
19140,105219,10426,181,1237,5659,30169,10159,"2022-05-06 15:00:01"
19141,65779,5821,108,670,2749,16802,6550,"2022-05-06 15:00:01"
19142,57152,5944,83,574,3072,16802,5579,"2022-05-06 15:00:01"
19143,178819,12777,167,1175,6160,38816,16513,"2022-05-06 15:00:01"
19144,105944,8084,211,809,4305,24864,10733,"2022-05-06 15:00:01"
19145,110335,10162,132,728,5525,31949,14340,"2022-05-06 15:00:01"
19146,138784,7647,66,380,6407,30636,15068,"2022-05-06 15:00:01"
19147,104355,6190,63,277,6484,30261,16321,"2022-05-06 15:00:01"
19148,115681,10424,194,847,7201,38005,16258,"2022-05-06 15:00:01"
19149,83783,10413,100,602,9664,37937,12376,"2022-05-06 15:00:01"
19150,55084,4472,85,357,1955,15110,7474,"2022-05-06 15:00:01"
19151,70886,6462,79,537,2615,18215,7764,"2022-05-06 15:00:01"
19152,72732,7906,273,864,4620,23376,9688,"2022-05-06 15:00:01"
19153,24964,2433,32,206,1055,7681,3323,"2022-05-06 15:00:01"
19154,82409,7733,98,328,2914,20997,9388,"2022-05-06 15:00:01"
19155,97,,,,,,,"2022-05-06 15:00:01"
19156,13,,,,,,,"2022-05-06 15:00:01"
19157,7,,,,,,,"2022-05-06 15:00:01"
19158,14,,,,,,,"2022-05-06 15:00:01"
19159,6,,,,,,,"2022-05-06 15:00:01"
19160,207,12,,,,,,"2022-05-06 15:00:01"
19161,50,,,,,,,"2022-05-06 15:00:01"
19162,20,,,,,,,"2022-05-06 15:00:01"
19163,6,,,,,,,"2022-05-06 15:00:01"
19164,9,,,,,,,"2022-05-06 15:00:01"
19170,26,6,,,,,,"2022-05-06 15:00:01"
19171,25,,,,,,,"2022-05-06 15:00:01"
19172,16,,,,,,,"2022-05-06 15:00:01"
19174,6,,,,,,,"2022-05-06 15:00:01"
19176,95,6,,,,,,"2022-05-06 15:00:01"
19177,6,,,,,,,"2022-05-06 15:00:01"
19178,13,,,,,,,"2022-05-06 15:00:01"
19179,11,,,,,,,"2022-05-06 15:00:01"
19181,20,,,,,,,"2022-05-06 15:00:01"
19182,29,,,,,,,"2022-05-06 15:00:01"
19183,23,,,,,,,"2022-05-06 15:00:01"
19184,36,,,,,,,"2022-05-06 15:00:01"
19188,13,,,,,,,"2022-05-06 15:00:01"
19190,32,,,,,,,"2022-05-06 15:00:01"
19191,36,,,,,,,"2022-05-06 15:00:01"
19192,23,,,,,,,"2022-05-06 15:00:01"
19193,29,,,,,,,"2022-05-06 15:00:01"
19194,51,,,,,,,"2022-05-06 15:00:01"
19195,15,,,,,,,"2022-05-06 15:00:01"
19196,16,,,,,,,"2022-05-06 15:00:01"
19197,18,,,,,,,"2022-05-06 15:00:01"
19100,104,7,,,,,,"2022-05-07 15:00:01"
19101,1117,143,,16,,,,"2022-05-07 15:00:01"
19102,24353,1129,,10,1496,4354,2328,"2022-05-07 15:00:01"
19103,115702,4205,51,186,5592,18850,10886,"2022-05-07 15:00:01"
19104,513557,13105,165,639,8506,31938,14202,"2022-05-07 15:00:01"
19105,494,41,,,,,,"2022-05-07 15:00:01"
19106,36702,2256,6,46,2369,8885,5216,"2022-05-07 15:00:01"
19107,39989,3011,23,211,3263,11750,5865,"2022-05-07 15:00:01"
19108,172,15,,,,,,"2022-05-07 15:00:01"
19109,83,6,,,10,21,8,"2022-05-07 15:00:01"
19110,133,8,,,,,,"2022-05-07 15:00:01"
19111,127772,13431,201,750,6906,41272,16897,"2022-05-07 15:00:01"
19112,,,,,34,338,11,"2022-05-07 15:00:01"
19113,149,,,,14,42,15,"2022-05-07 15:00:01"
19114,58914,6673,127,397,2881,19721,9212,"2022-05-07 15:00:01"
19115,75249,8058,266,492,3389,22759,10752,"2022-05-07 15:00:01"
19116,70695,8078,189,409,3084,19728,9025,"2022-05-07 15:00:01"
19117,9,,,,,,,"2022-05-07 15:00:01"
19118,22422,1328,39,111,1259,7031,4421,"2022-05-07 15:00:01"
19119,75001,4451,175,430,3081,19066,11004,"2022-05-07 15:00:01"
19120,123553,12954,173,1092,7573,40936,14515,"2022-05-07 15:00:01"
19121,86713,7243,84,598,4000,20743,6994,"2022-05-07 15:00:01"
19122,70296,5429,60,297,2947,13100,4913,"2022-05-07 15:00:01"
19123,49968,3539,74,283,3227,11994,5408,"2022-05-07 15:00:01"
19124,122744,14661,164,993,7052,39062,12911,"2022-05-07 15:00:01"
19125,67738,4654,45,198,3619,16755,8156,"2022-05-07 15:00:01"
19126,38757,3529,166,443,1509,9637,4254,"2022-05-07 15:00:01"
19127,15424,1143,7,20,874,3920,1969,"2022-05-07 15:00:01"
19128,86489,6257,63,208,4178,24847,13409,"2022-05-07 15:00:01"
19129,31638,1896,21,118,1425,7410,3955,"2022-05-07 15:00:01"
19130,97120,4704,43,234,5394,19945,10137,"2022-05-07 15:00:01"
19131,116110,8621,222,1004,3915,24172,10212,"2022-05-07 15:00:01"
19132,77841,6309,123,742,3467,19010,6972,"2022-05-07 15:00:01"
19133,50104,5423,77,585,3098,14467,4550,"2022-05-07 15:00:01"
19134,109801,11491,133,829,6471,32328,10547,"2022-05-07 15:00:01"
