total_livable_area,market_value,zip_code
0.0,211400.0,19133
1238.0,80500.0,19144
0.0,12300.0,19104
1620.0,170600.0,19104
1573.0,691500.0,19146
1066.0,82700.0,19134
1306.0,37400.0,19133
960.0,71000.0,19142
35804.0,3634000.0,19152
1188.0,60500.0,19143
1392.0,119100.0,19124
2040.0,207000.0,19126
1160.0,28700.0,19132
2369.0,362300.0,19115
0.0,9300.0,19121
1548.0,238100.0,19128
1188.0,109500.0,19120
0.0,16700.0,19138
2525.0,101600.0,19131
1250.0,139500.0,19115
1920.0,216800.0,19154
1024.0,68400.0,19142
1600.0,236100.0,19154
1426.0,52000.0,19140
1170.0,212400.0,19115
1090.0,190800.0,19145
2016.0,260700.0,19148
938.0,70100.0,19142
1200.0,194500.0,19152
1452.0,149800.0,19119
978.0,63400.0,19146
4880.0,377300.0,19131
1260.0,222700.0,19145
0.0,1500.0,19132
895.0,49500.0,19132
1068.0,119600.0,19136
1200.0,248200.0,19119
1050.0,64200.0,19124
1568.0,172800.0,19149
1200.0,166400.0,19148
1068.0,95400.0,19135
1198.0,108300.0,19138
416.0,137300.0,19103
1296.0,144700.0,19153
780.0,148900.0,19148
2520.0,263800.0,19128
1920.0,244900.0,19128
1768.0,248900.0,19111
830.0,238000.0,19148
0.0,79100.0,19136
1432.0,75500.0,19120
0.0,6000.0,19121
1462.0,161500.0,19124
1140.0,220200.0,19154
1376.0,160500.0,19149
1676.0,96900.0,19141
1242.0,86200.0,19138
538.0,166900.0,19103
1177.0,45400.0,19143
1152.0,195400.0,19154
2160.0,548200.0,19147
1240.0,106000.0,19136
1280.0,220700.0,19129
2737.0,577000.0,19146
1120.0,134200.0,19136
1056.0,97600.0,19124
1120.0,82800.0,19124
1158.0,48100.0,19139
1502.0,573100.0,19147
1080.0,82000.0,19142
740.0,91500.0,19153
1120.0,134900.0,19151
1288.0,115200.0,19138
1086.0,34500.0,19133
2360.0,228900.0,19111
1120.0,19600.0,19132
1320.0,160100.0,19148
1722.0,251600.0,19116
1243.0,50100.0,19124
1236.0,20400.0,19133
1356.0,135700.0,19149
0.0,119400.0,19125
1060.0,209600.0,19114
1296.0,191500.0,19111
1200.0,95100.0,19120
1600.0,80900.0,19143
2601.0,540900.0,19147
940.0,86300.0,19148
314.0,118000.0,19146
1936.0,170500.0,19126
1060.0,113400.0,19145
1544.0,73700.0,19131
1054.0,145200.0,19129
1592.0,68700.0,19134
1640.0,165000.0,19147
0.0,9200.0,19132
1222.0,207400.0,19148
1118.0,363500.0,19147
1140.0,93500.0,19120
660.0,54400.0,19143
0.0,28400.0,19143
941.0,26000.0,19133
2732.0,227700.0,19111
700.0,135500.0,19134
1200.0,59700.0,19134
930.0,44900.0,19131
1350.0,529300.0,19147
1122.0,113000.0,19111
1072.0,170000.0,19148
1092.0,40600.0,19140
1000.0,133000.0,19148
0.0,12300.0,19104
754.0,157900.0,19125
1164.0,117400.0,19111
1584.0,112800.0,19151
1536.0,344900.0,19147
0.0,9500.0,19104
1310.0,466500.0,19147
0.0,17700.0,19144
1350.0,104200.0,19135
855.0,82100.0,19115
595.0,127300.0,19130
1056.0,113500.0,19148
1024.0,100200.0,19124
1350.0,198000.0,19111
901.0,85800.0,19142
505.0,165000.0,19107
1186.0,104100.0,19124
1014.0,108700.0,19150
1388.0,337700.0,19125
1474.0,214400.0,19116
1120.0,447900.0,19106
1005.0,85200.0,19124
1201.0,217700.0,19115
1140.0,187000.0,19128
1501.0,145700.0,19138
1156.0,119200.0,19150
960.0,101000.0,19135
960.0,67400.0,19142
1120.0,131700.0,19149
2160.0,223500.0,19114
2189.0,103200.0,19144
1368.0,199700.0,19154
3580.0,42000.0,19104
3636.0,121800.0,19124
1660.0,158500.0,19153
1331.0,209000.0,19111
1030.0,75800.0,19124
816.0,145700.0,19125
859.0,199000.0,19146
1107.0,146200.0,19115
984.0,84400.0,19125
1700.0,270400.0,19115
2982.0,166300.0,19144
992.0,85300.0,19145
1350.0,137400.0,19135
3840.0,245100.0,19131
1404.0,52900.0,19121
2064.0,202400.0,19141
477.0,114600.0,19146
784.0,33700.0,19144
1152.0,135000.0,19150
984.0,42800.0,19121
1855.0,831600.0,19102
172.0,25000.0,19146
1170.0,68000.0,19139
1124.0,78300.0,19120
1426.0,68600.0,19120
1125.0,95500.0,19120
153.0,25000.0,19146
692.0,176700.0,19122
200.0,35000.0,19103
710.0,63300.0,19124
4280.0,149300.0,19144
618.0,155100.0,19146
1008.0,44700.0,19143
960.0,128600.0,19122
2832.0,135200.0,19143
784.0,180700.0,19148
910.0,212400.0,19146
1260.0,270000.0,19148
1140.0,83000.0,19143
2280.0,228300.0,19111
3150.0,503400.0,19129
1020.0,121500.0,19122
1237.0,155800.0,19136
1220.0,23600.0,19143
3900.0,589100.0,19104
700.0,295900.0,19103
1374.0,74500.0,19143
1726.0,50100.0,19140
1202.0,86500.0,19143
1449.0,589900.0,19146
1846.0,336100.0,19148
2133.0,230900.0,19119
1450.0,208100.0,19114
1844.0,263700.0,19116
4888.0,530800.0,19104
938.0,249900.0,19147
1982.0,302100.0,19136
700.0,20000.0,19133
1300.0,80200.0,19143
1422.0,134500.0,19111
1278.0,117900.0,19111
6569.0,266200.0,19141
1248.0,20900.0,19140
2350.0,23600.0,19104
1280.0,42500.0,19134
1800.0,24000.0,19133
1216.0,74800.0,19142
1074.0,53500.0,19143
0.0,5400.0,19140
1713.0,18000.0,19139
1018.0,65700.0,19142
1148.0,23500.0,19143
1212.0,109700.0,19126
4550.0,142000.0,19138
1216.0,193100.0,19136
1134.0,47000.0,19131
3793.0,69400.0,19124
1372.0,284500.0,19130
0.0,20400.0,19104
1449.0,202700.0,19154
8416.0,2709500.0,19119
1440.0,185800.0,19122
392.0,18000.0,19147
1500.0,123600.0,19154
880.0,188200.0,19128
1078.0,110700.0,19153
2106.0,533600.0,19147
1296.0,118300.0,19136
1400.0,250600.0,19115
1344.0,59400.0,19134
896.0,129000.0,19145
984.0,42800.0,19121
1623.0,605400.0,19103
1054.0,144900.0,19129
1096.0,100200.0,19131
1530.0,257000.0,19128
1520.0,145900.0,19151
1360.0,209200.0,19154
0.0,25300.0,19149
1504.0,163600.0,19136
1118.0,118100.0,19134
800.0,258800.0,19103
1624.0,108900.0,19144
1060.0,25700.0,19133
848.0,181600.0,19148
0.0,10000.0,19144
1776.0,134700.0,19135
1472.0,122800.0,19149
1260.0,94200.0,19135
5640.0,119600.0,19140
1180.0,58200.0,19129
998.0,186100.0,19125
4320.0,462900.0,19106
710.0,74200.0,19124
1928.0,80600.0,19138
0.0,5900.0,19140
1410.0,72400.0,19124
1102.0,78200.0,19142
1144.0,160100.0,19145
924.0,57000.0,19134
1080.0,208100.0,19148
2475.0,117400.0,19144
2232.0,217900.0,19114
704.0,184000.0,19125
1170.0,153400.0,19149
2060.0,186200.0,19135
1512.0,112000.0,19120
2700.0,135500.0,19124
1280.0,219400.0,19104
1120.0,114300.0,19135
1080.0,93900.0,19135
1760.0,172300.0,19119
1218.0,134100.0,19151
1120.0,86600.0,19149
1280.0,220700.0,19129
1120.0,92300.0,19120
1260.0,109100.0,19136
1402.0,208200.0,19152
1271.0,121500.0,19124
1120.0,136100.0,19151
720.0,178000.0,19125
3984.0,268800.0,19144
1914.0,93900.0,19104
1344.0,46200.0,19134
1064.0,38100.0,19134
1084.0,52200.0,19104
1310.0,106200.0,19120
1260.0,65900.0,19143
1071.0,196500.0,19116
572.0,106600.0,19130
1008.0,33800.0,19133
1672.0,138200.0,19115
1370.0,93800.0,19151
1565.0,91600.0,19143
1140.0,100400.0,19119
1840.0,214000.0,19152
2152.0,204300.0,19131
0.0,3000.0,19131
1186.0,104100.0,19124
2280.0,437900.0,19111
1176.0,178600.0,19148
960.0,65700.0,19142
1431.0,199100.0,19116
2280.0,455200.0,19111
1050.0,71300.0,19134
1254.0,202300.0,19154
1226.0,94200.0,19124
890.0,23900.0,19134
828.0,73700.0,19125
1248.0,147000.0,19146
1213.0,57100.0,19134
1384.0,165800.0,19148
1160.0,36700.0,19133
1001.0,124600.0,19134
1386.0,207900.0,19154
1500.0,41900.0,19140
836.0,71800.0,19121
1974.0,197800.0,19111
1440.0,93900.0,19134
990.0,102400.0,19135
1338.0,137900.0,19120
1056.0,104400.0,19124
2400.0,107500.0,19131
1356.0,140000.0,19135
1160.0,22900.0,19134
1160.0,29500.0,19140
1455.0,147600.0,19137
1156.0,83200.0,19124
2280.0,181700.0,19124
1640.0,207100.0,19154
1397.0,53600.0,19124
1560.0,59000.0,19131
1440.0,121900.0,19145
1500.0,90100.0,19139
1620.0,261000.0,19128
816.0,83400.0,19124
1910.0,144800.0,19135
1230.0,254900.0,19152
2458.0,380100.0,19123
1305.0,213000.0,19129
1266.0,152500.0,19151
890.0,87800.0,19145
804.0,213800.0,19152
1125.0,350300.0,19146
2012.0,184000.0,19131
400.0,16000.0,19135
1024.0,69700.0,19143
0.0,16400.0,19140
1176.0,118000.0,19151
0.0,68700.0,19152
1376.0,171600.0,19137
1040.0,180400.0,19136
1440.0,206200.0,19119
15180.0,3651100.0,19103
968.0,132100.0,19145
1132.0,115100.0,19149
1216.0,83800.0,19143
1575.0,35800.0,19131
1200.0,38100.0,19134
2754.0,170000.0,19141
1120.0,71200.0,19124
1080.0,219100.0,19152
1216.0,191000.0,19152
1404.0,200400.0,19114
1280.0,105300.0,19135
1740.0,100200.0,19141
2343.0,334200.0,19115
1300.0,31900.0,19132
1032.0,238300.0,19147
1500.0,180000.0,19149
1128.0,39100.0,19121
1024.0,49500.0,19131
1290.0,88500.0,19124
1068.0,96200.0,19135
1152.0,126000.0,19150
2604.0,242500.0,19144
978.0,35600.0,19134
1118.0,423500.0,19106
1635.0,598300.0,19146
1120.0,134900.0,19151
1260.0,197800.0,19114
0.0,29700.0,19125
1440.0,104500.0,19124
1116.0,123800.0,19136
1120.0,73000.0,19120
1040.0,278200.0,19123
1120.0,99000.0,19145
1112.0,42700.0,19143
1886.0,110900.0,19141
1224.0,86400.0,19143
5100.0,787400.0,19147
1227.0,62100.0,19120
821.0,72400.0,19137
1392.0,114800.0,19120
932.0,114600.0,19134
660.0,53500.0,19143
1260.0,136500.0,19149
1600.0,146600.0,19135
944.0,232400.0,19107
5332.0,341500.0,19148
1550.0,178200.0,19111
1408.0,75500.0,19124
1088.0,135200.0,19149
1100.0,145700.0,19149
1352.0,79400.0,19142
0.0,9100.0,19133
2504.0,154900.0,19140
2280.0,370000.0,19111
1504.0,34900.0,19139
1962.0,118400.0,19144
1020.0,70400.0,19142
1284.0,247000.0,19115
766.0,72700.0,19134
1188.0,135100.0,19111
1280.0,180900.0,19148
1186.0,103800.0,19135
1048.0,71200.0,19146
1152.0,57300.0,19134
4048.0,582100.0,19119
,11100.0,19141
1027.0,75400.0,19146
1720.0,120900.0,19121
1947.0,182400.0,19137
1888.0,180600.0,19149
896.0,221400.0,19148
1235.0,90200.0,19124
2050.0,211000.0,19119
1138.0,65500.0,19124
1562.0,208200.0,19136
1280.0,285900.0,19104
1500.0,133700.0,19138
1900.0,494200.0,19130
2216.0,367500.0,19128
2176.0,66600.0,19141
779.0,244100.0,19147
1246.0,70200.0,19104
2475.0,469000.0,19104
1088.0,115800.0,19135
1140.0,80900.0,19138
11873.0,1397100.0,19119
2186.0,306900.0,19115
2016.0,325100.0,19114
1016.0,253900.0,19147
1764.0,287200.0,19154
1134.0,191300.0,19152
817.0,177500.0,19148
4381.0,39400.0,19146
936.0,180300.0,19129
1108.0,37800.0,19133
1140.0,228200.0,19111
1144.0,91600.0,19141
1428.0,131500.0,19138
1274.0,94500.0,19138
900.0,195400.0,19114
1680.0,144800.0,19146
1504.0,173600.0,19111
1522.0,166700.0,19136
1170.0,116200.0,19138
2665.0,306400.0,19119
1120.0,123800.0,19124
4212.0,927100.0,19103
1296.0,172400.0,19136
1036.0,40700.0,19132
1152.0,191100.0,19136
1536.0,79000.0,19120
1854.0,57700.0,19133
704.0,180000.0,19130
1426.0,81400.0,19143
960.0,65700.0,19142
1290.0,224000.0,19130
1917.0,223800.0,19119
574.0,9300.0,19133
1002.0,103100.0,19149
1366.0,111200.0,19138
24480.0,2157100.0,19123
990.0,65900.0,19139
2287.0,269600.0,19135
1266.0,192700.0,19145
854.0,173700.0,19148
1440.0,127600.0,19143
1188.0,113100.0,19111
1632.0,390900.0,19118
1080.0,101000.0,19120
1120.0,38600.0,19140
1008.0,102000.0,19153
1480.0,70800.0,19139
1296.0,138800.0,19149
1248.0,330000.0,19146
924.0,33700.0,19133
4320.0,491600.0,19104
2630.0,340300.0,19134
9387.0,936200.0,19121
1063.0,267700.0,19106
2700.0,231600.0,19126
2398.0,135500.0,19144
1722.0,241600.0,19116
1102.0,30700.0,19134
980.0,25400.0,19134
1872.0,211900.0,19149
1440.0,205400.0,19111
1707.0,289300.0,19115
1200.0,69800.0,19139
1272.0,76500.0,19151
736.0,152900.0,19128
932.0,40900.0,19132
1200.0,99600.0,19124
1014.0,38700.0,19139
1197.0,377100.0,19123
1354.0,132100.0,19119
609.0,256500.0,19103
1502.0,106100.0,19141
1152.0,130300.0,19149
2838.0,429900.0,19130
1120.0,120400.0,19111
1240.0,179900.0,19125
674.0,212000.0,19130
1967.0,356500.0,19128
1060.0,134800.0,19134
3218.0,113200.0,19124
1312.0,334700.0,19146
1188.0,99700.0,19149
1440.0,93300.0,19146
1960.0,188400.0,19136
2048.0,105200.0,19144
0.0,9200.0,19121
1088.0,44400.0,19132
1074.0,141900.0,19116
1020.0,206900.0,19128
2290.0,263600.0,19116
960.0,71000.0,19142
1168.0,113700.0,19149
1070.0,119700.0,19124
1722.0,219800.0,19154
1110.0,218900.0,19128
1092.0,89500.0,19120
1144.0,198100.0,19128
1504.0,136200.0,19138
1100.0,100300.0,19145
1164.0,47900.0,19121
1240.0,114600.0,19119
1875.0,501800.0,19130
3636.0,378200.0,19143
0.0,3400.0,19133
740.0,147300.0,19148
1044.0,180100.0,19145
1152.0,149900.0,19149
1384.0,90900.0,19143
1436.0,161300.0,19136
1900.0,198000.0,19131
0.0,30900.0,19121
962.0,329200.0,19107
1088.0,123700.0,19150
874.0,25200.0,19132
1044.0,72100.0,19142
1424.0,89000.0,19139
1456.0,52600.0,19140
1178.0,63200.0,19143
1296.0,115600.0,19111
848.0,186500.0,19148
672.0,104900.0,19134
1152.0,285300.0,19145
1176.0,62100.0,19120
1362.0,119100.0,19104
784.0,61300.0,19134
1951.0,240800.0,19128
620.0,198500.0,19106
1096.0,90200.0,19134
1998.0,68500.0,19139
2480.0,209100.0,19152
803.0,295000.0,19106
3345.0,481600.0,19104
1308.0,95900.0,19124
1008.0,33200.0,19133
1680.0,521600.0,19147
1050.0,104100.0,19120
1540.0,210400.0,19114
3195.0,129300.0,19139
1615.0,219700.0,19128
2016.0,125500.0,19139
1272.0,103300.0,19120
1108.0,81600.0,19124
1494.0,232200.0,19148
1312.0,95100.0,19151
1450.0,23600.0,19143
1808.0,145800.0,19138
1170.0,116500.0,19150
1170.0,132700.0,19149
1944.0,187800.0,19149
1496.0,81200.0,19131
1175.0,373100.0,19107
1651.0,108000.0,19141
1270.0,73500.0,19141
1056.0,101800.0,19124
1350.0,70100.0,19139
0.0,3900.0,19133
2000.0,177200.0,19115
756.0,176200.0,19148
1328.0,325500.0,19145
854.0,41600.0,19140
1298.0,101900.0,19119
1116.0,104400.0,19111
1177.0,74800.0,19142
1050.0,64300.0,19124
1116.0,113500.0,19111
3060.0,413300.0,19104
1592.0,82700.0,19134
1330.0,95900.0,19137
96576.0,2624500.0,19146
1472.0,113700.0,19149
1048.0,89600.0,19145
1290.0,143200.0,19134
1330.0,133400.0,19120
2194.0,113900.0,19141
910.0,89300.0,19144
1176.0,56900.0,19134
1800.0,179400.0,19111
24329.0,4414700.0,19107
4565.0,380900.0,19136
720.0,119600.0,19135
1692.0,193800.0,19152
1584.0,179200.0,19125
1989.0,337200.0,19146
1260.0,59100.0,19134
1728.0,393100.0,19146
1716.0,240000.0,19116
1216.0,116600.0,19150
1170.0,147300.0,19149
1226.0,94700.0,19134
1260.0,194800.0,19114
905.0,145500.0,19137
1158.0,35200.0,19121
1292.0,443200.0,19130
1452.0,68900.0,19144
1472.0,170500.0,19111
1120.0,46200.0,19140
0.0,14500.0,19123
0.0,74700.0,19150
1280.0,122500.0,19135
2676.0,206900.0,19131
1296.0,192700.0,19111
2560.0,149000.0,19143
980.0,184900.0,19127
2640.0,397100.0,19104
1568.0,240700.0,19145
1152.0,125200.0,19150
1509.0,291400.0,19115
840.0,25100.0,19143
1614.0,297600.0,19115
1050.0,236200.0,19122
1360.0,294400.0,19123
1440.0,322400.0,19147
1140.0,102200.0,19120
2520.0,258700.0,19111
772.0,175700.0,19147
1472.0,135300.0,19120
1120.0,90700.0,19120
1140.0,83900.0,19120
1188.0,117900.0,19111
1296.0,156900.0,19136
812.0,171200.0,19127
940.0,41600.0,19132
1595.0,103800.0,19131
1176.0,56900.0,19134
1184.0,208400.0,19129
1046.0,100900.0,19151
1440.0,135900.0,19120
1444.0,143300.0,19124
1456.0,107300.0,19119
1184.0,139500.0,19120
1362.0,94400.0,19124
1296.0,191600.0,19111
1220.0,90400.0,19124
2912.0,531800.0,19147
1644.0,44300.0,19132
1648.0,226900.0,19127
1882.0,16300.0,19132
1176.0,413100.0,19103
2410.0,225300.0,19104
750.0,187600.0,19148
820.0,34600.0,19140
2589.0,137400.0,19151
1200.0,154000.0,19148
956.0,62400.0,19146
1332.0,142000.0,19149
1376.0,153900.0,19135
1056.0,97100.0,19153
1800.0,188800.0,19114
1628.0,312600.0,19147
288.0,38200.0,19121
1350.0,97600.0,19151
960.0,21000.0,19139
1066.0,149400.0,19152
960.0,71500.0,19142
990.0,113700.0,19136
1056.0,95100.0,19145
2757.0,1008100.0,19106
1722.0,172000.0,19120
1700.0,341700.0,19116
960.0,24000.0,19134
1845.0,55100.0,19121
1056.0,126400.0,19150
2160.0,417000.0,19145
1470.0,565800.0,19106
2252.0,97600.0,19143
1538.0,92500.0,19141
1224.0,188000.0,19111
692.0,110100.0,19134
0.0,53800.0,19146
1170.0,144900.0,19149
1900.0,260800.0,19148
980.0,59200.0,19124
1260.0,63700.0,19143
0.0,8600.0,19132
3078.0,95900.0,19134
1440.0,118400.0,19135
1310.0,126500.0,19138
1296.0,78000.0,19122
1056.0,218800.0,19154
1069.0,187400.0,19119
777.0,259200.0,19106
1456.0,148000.0,19136
1107.0,191000.0,19152
948.0,86700.0,19145
1022.0,116000.0,19115
1332.0,151700.0,19122
1100.0,129500.0,19150
1728.0,112300.0,19143
855.0,82100.0,19115
1500.0,223000.0,19116
968.0,119900.0,19114
1890.0,189600.0,19125
2597.0,244100.0,19144
1110.0,57800.0,19134
3680.0,191100.0,19139
896.0,73400.0,19146
1128.0,78900.0,19142
1035.0,98900.0,19124
960.0,23600.0,19139
1140.0,102700.0,19120
1020.0,30000.0,19132
940.0,33300.0,19132
1001.0,316700.0,19106
1110.0,76700.0,19134
1200.0,187000.0,19148
4500.0,336800.0,19126
648.0,256400.0,19103
1170.0,63400.0,19143
896.0,99700.0,19111
1204.0,39200.0,19134
1120.0,134900.0,19151
1360.0,209900.0,19154
1576.0,117300.0,19151
1465.0,248100.0,19147
0.0,8700.0,19134
1040.0,73000.0,19124
2166.0,186300.0,19148
1404.0,206500.0,19114
1054.0,128300.0,19134
1140.0,83200.0,19143
4669.0,475200.0,19115
1294.0,78700.0,19142
996.0,138400.0,19134
1918.0,175900.0,19119
1012.0,379600.0,19146
984.0,190900.0,19152
2124.0,44600.0,19121
1188.0,104900.0,19120
1680.0,40400.0,19133
1130.0,63300.0,19139
509.0,66700.0,19116
1290.0,34600.0,19132
2736.0,197800.0,19151
1680.0,218400.0,19122
1024.0,87700.0,19136
1440.0,41200.0,19133
3175.0,273100.0,19148
1600.0,91200.0,19139
1330.0,210300.0,19129
1280.0,93500.0,19120
1836.0,274000.0,19128
2759.0,306300.0,19119
960.0,80200.0,19153
756.0,28400.0,19132
870.0,39800.0,19140
1278.0,119200.0,19111
1132.0,203000.0,19128
2074.0,566000.0,19130
1276.0,70200.0,19139
1440.0,156300.0,19135
1394.0,80300.0,19143
1200.0,119900.0,19135
2310.0,236300.0,19111
1394.0,130600.0,19138
1200.0,120700.0,19124
1610.0,59300.0,19143
1200.0,66900.0,19120
0.0,7000.0,19142
1430.0,90700.0,19141
1275.0,217900.0,19116
660.0,76100.0,19135
1024.0,28200.0,19134
1728.0,200900.0,19145
1596.0,184500.0,19152
1435.0,46700.0,19140
1440.0,37000.0,19134
1120.0,134900.0,19151
1140.0,61800.0,19143
930.0,44200.0,19140
1120.0,32500.0,19132
1222.0,159800.0,19111
1536.0,278800.0,19147
2120.0,248600.0,19116
1270.0,82400.0,19139
1210.0,115000.0,19111
1208.0,105200.0,19124
2475.0,418800.0,19104
1696.0,109000.0,19120
1168.0,146000.0,19120
1302.0,35100.0,19132
1449.0,208100.0,19154
1256.0,103200.0,19138
7505.0,1107000.0,19118
0.0,56700.0,19122
1560.0,179500.0,19149
1126.0,187900.0,19148
1290.0,33000.0,19120
2185.0,344600.0,19115
218000.0,1325000.0,19134
1573.0,78300.0,19124
1580.0,122400.0,19119
1564.0,325700.0,19114
1280.0,104100.0,19120
1394.0,168000.0,19111
1360.0,124700.0,19141
850.0,179500.0,19154
1240.0,197700.0,19145
1086.0,189900.0,19127
1640.0,60300.0,19143
948.0,57500.0,19131
3999.0,47200.0,19104
1502.0,39500.0,19134
970.0,41900.0,19121
1040.0,202600.0,19111
1120.0,124200.0,19136
1647.0,197800.0,19104
1224.0,139700.0,19150
1432.0,121300.0,19124
1800.0,257400.0,19111
1050.0,110400.0,19153
1152.0,107300.0,19111
1284.0,124600.0,19145
990.0,63600.0,19139
1180.0,222000.0,19127
1164.0,166500.0,19114
2675.0,1929200.0,19103
0.0,21200.0,19124
1200.0,63400.0,19124
1110.0,117500.0,19151
1565.0,50700.0,19143
270501.0,32832900.0,19102
932.0,90400.0,19134
1260.0,123000.0,19151
1280.0,34300.0,19134
1078.0,110700.0,19153
3436.0,887600.0,19130
957.0,64000.0,19143
1920.0,543400.0,19147
2312.0,430900.0,19148
1120.0,134900.0,19151
1830.0,270700.0,19148
1024.0,137500.0,19145
1760.0,110300.0,19141
1536.0,151100.0,19121
1499.0,205400.0,19114
880.0,60900.0,19124
3740.0,252700.0,19134
1062.0,180100.0,19128
822.0,75100.0,19143
1532.0,53500.0,19139
1030.0,53700.0,19124
0.0,9800.0,19125
1359.0,57400.0,19143
1120.0,121900.0,19142
1912.0,525900.0,19147
2404.0,341800.0,19115
1568.0,317300.0,19143
1600.0,408300.0,19130
17607.0,1328700.0,19131
1514.0,174700.0,19149
3235.0,992000.0,19102
1200.0,60200.0,19104
1120.0,134900.0,19151
1656.0,196700.0,19111
2094.0,95300.0,19145
1720.0,216700.0,19149
1500.0,171200.0,19122
990.0,106100.0,19150
784.0,34900.0,19140
3155.0,261900.0,19119
960.0,158300.0,19137
1764.0,351500.0,19145
1620.0,161800.0,19114
9720.0,2168300.0,19130
2114.0,336300.0,19116
1412.0,64200.0,19131
34848.0,14793000.0,19102
2419.0,599900.0,19130
1760.0,58400.0,19131
1312.0,254300.0,19128
1824.0,363700.0,19147
1090.0,193600.0,19148
840.0,184700.0,19147
2394.0,355300.0,19115
1020.0,178800.0,19111
720.0,42500.0,19139
1634.0,114600.0,19151
1386.0,226300.0,19152
1304.0,227000.0,19119
2058.0,468000.0,19130
1260.0,33300.0,19133
1840.0,212100.0,19136
3550.0,304800.0,19128
1307.0,232100.0,19128
1112.0,74800.0,19142
2370.0,47200.0,19133
1122.0,74800.0,19143
1368.0,175300.0,19126
940.0,183000.0,19152
1248.0,41000.0,19134
2286.0,321200.0,19146
1090.0,126000.0,19136
1148.0,64400.0,19139
2618.0,469100.0,19119
2070.0,175200.0,19139
1087.0,73200.0,19138
800.0,58900.0,19124
1767.0,71400.0,19140
0.0,11400.0,19135
888.0,127800.0,19148
1102.0,154400.0,19145
1867.0,149600.0,19131
0.0,79800.0,19146
0.0,75900.0,19128
374706.0,85946300.0,19104
1120.0,97600.0,19120
822.0,75100.0,19143
1488.0,76800.0,19143
1944.0,227300.0,19154
980.0,44700.0,19139
0.0,7900.0,19119
1200.0,105700.0,19120
1024.0,96300.0,19153
948.0,57400.0,19143
1540.0,144100.0,19151
1184.0,271400.0,19147
1496.0,329500.0,19121
1230.0,264100.0,19147
1316.0,206800.0,19152
1088.0,90900.0,19119
1350.0,95300.0,19120
1046.0,65000.0,19142
1696.0,143600.0,19120
940.0,125300.0,19148
1360.0,201800.0,19154
1136.0,179200.0,19145
1158.0,40000.0,19132
1185.0,123100.0,19151
1988.0,261100.0,19116
1456.0,114900.0,19138
1056.0,109500.0,19124
2499.0,415600.0,19115
2182.0,323800.0,19116
1250.0,84200.0,19141
1008.0,52500.0,19134
1655.0,235400.0,19154
503.0,146800.0,19102
1350.0,39200.0,19133
1518.0,70600.0,19120
381.0,7800.0,19122
2880.0,424800.0,19104
1024.0,227500.0,19148
0.0,1800.0,19133
1160.0,142700.0,19145
784.0,111900.0,19146
1312.0,104200.0,19126
1008.0,29600.0,19140
0.0,1464000.0,19107
960.0,203800.0,19154
683.0,245000.0,19106
1504.0,114200.0,19149
1318.0,31500.0,19132
1200.0,113900.0,19141
1224.0,99500.0,19124
966.0,98500.0,19138
994.0,186500.0,19148
0.0,54100.0,19130
5946.0,608600.0,19122
1176.0,239300.0,19152
966.0,45700.0,19140
1200.0,255200.0,19148
1046.0,92000.0,19135
1200.0,217700.0,19116
863.0,93600.0,19125
1206.0,101000.0,19120
1250.0,106800.0,19151
828.0,266900.0,19130
784.0,183500.0,19148
1778.0,318500.0,19115
1476.0,211800.0,19111
1380.0,105200.0,19137
648.0,48700.0,19143
2214.0,121200.0,19141
1040.0,68100.0,19143
904.0,289900.0,19106
0.0,679800.0,19134
784.0,22200.0,19133
1650.0,109500.0,19143
4758.0,149800.0,19142
2720.0,206400.0,19120
1144.0,140100.0,19136
1670.0,95600.0,19139
1170.0,134100.0,19134
1380.0,100800.0,19141
1228.0,30900.0,19133
572.0,18300.0,19133
3000.0,412500.0,19115
928.0,33900.0,19140
1368.0,84700.0,19142
1056.0,88600.0,19124
1419.0,276700.0,19115
1568.0,220600.0,19119
1260.0,143900.0,19123
2256.0,556900.0,19147
790.0,262900.0,19106
988.0,29200.0,19133
2400.0,230900.0,19152
1024.0,112300.0,19136
1696.0,76100.0,19141
1511.0,169700.0,19150
1304.0,72100.0,19124
1164.0,131300.0,19149
1296.0,192200.0,19154
1174.0,115000.0,19151
1090.0,58300.0,19124
1376.0,123200.0,19111
1530.0,128300.0,19150
1344.0,159800.0,19128
0.0,102900.0,19142
2146.0,282000.0,19111
1544.0,116800.0,19144
1940.0,106000.0,19131
992.0,102200.0,19138
896.0,59400.0,19142
1080.0,78400.0,19140
1504.0,131300.0,19150
740.0,121800.0,19135
657.0,84000.0,19124
1969.0,550000.0,19103
1060.0,209500.0,19114
1296.0,203500.0,19148
1360.0,211300.0,19154
1260.0,211400.0,19123
3734.0,145400.0,19126
1110.0,149000.0,19148
1539.0,173700.0,19121
897.0,179900.0,19114
1692.0,196700.0,19152
508.0,160200.0,19106
1140.0,83400.0,19124
1480.0,173400.0,19149
1424.0,662400.0,19103
1102.0,78300.0,19142
1170.0,149400.0,19150
316.0,103800.0,19102
1164.0,82800.0,19124
1008.0,22600.0,19142
3045.0,337300.0,19128
1152.0,117900.0,19124
700.0,72100.0,19143
1080.0,114900.0,19124
1056.0,66400.0,19138
19572.0,1458100.0,19124
999.0,106300.0,19128
685.0,197500.0,19102
1176.0,178600.0,19148
1160.0,261100.0,19154
1114.0,138200.0,19134
1536.0,231000.0,19143
